,Ast,End,Mic,Neu,Oli
Bulk 0,"(0.0017385118706153366, 0.011115086959125057)","(0.062359803706315414, 0.09836547391789505)","(0.031576942292114434, 0.07151084856500395)","(0.0, 5.365449585298696e-05)","(0.8467399716086641, 0.8765933610802668)"
Bulk 1,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 2,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 3,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 4,"(0.024356545055634338, 0.16298255451511007)","(0.07440404780935268, 0.21569740978094326)","(0.006015978918031552, 0.04659451076531289)","(0.3642276813074805, 0.45289560130085516)","(0.24690661921429818, 0.4059190513329813)"
Bulk 5,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 6,"(0.0, 1.6210696227161944e-05)","(0.012803676410692584, 0.02285092207403485)","(0.00937176109611258, 0.026028314174208353)","(0.9595382570752443, 0.9694070691697075)","(0.0, 3.8385566966885054e-05)"
Bulk 7,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 8,"(0.0, 8.436190967130576e-06)","(0.033899117191567255, 0.16031514811451442)","(0.8396862736548245, 0.9660994610390938)","(0.0, 1.6269275479451286e-09)","(0.0, 5.65375680136546e-06)"
Bulk 9,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 10,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 11,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 12,"(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)","(0.0, 1.0)"
Bulk 13,"(0.0, 0.0007699472566857175)","(0.6074916622069508, 0.6892387063105982)","(0.0, 2.0762014658889373e-05)","(0.17866570986364777, 0.30952511443658826)","(0.058525614318252976, 0.15655319286396197)"
